"metadata_ESTCID","Freq","TotalLength"
"T127481","24","69475"
"T055926","12","42317"
"T178984","4","168028"
"P001892","17","46744"
"T131855","6","66461"
"T087736","3","9510"
"N035847","2","21722"
"T094666","17","16833"
"T033581","2","22258"
"T075733","6","48312"
"T149593","2","265304"
"N068545","7","88408"
"T112548","3","8083"
"T130771","3","87987"
"T091663","4","29275"
"T070503","2","76149"
"T125038","2","43184"
"T100271","2","16920"
"T007170","10","67179"
"T082890","6","93918"
"T168211","2","30740"
"T154266","2","269147"
"T050762","7","54327"
"T109288","5","66496"
"T016273","2","10826"
"T136683","2","66985"
"N014719","16","68251"
"T064316","4","62013"
"N023361","3","113648"
"T145200","2","16615"
"T144095","2","97115"
"T002314","2","82364"
"T118419","8","66291"
"T098966","10","160478"
"T210609","5","270490"
"P002032","2","60035"
"T137658","4","47087"
"T098413","4","65962"
"N030235","2","7394"
"T129397","26","66600"
"T086355","3","42399"
"T105642","17","67601"
"P006696","4","29250"
"T085447","2","35240"
"T165249","3","43344"
"T074465","3","56377"
"T065242","2","13403"
"T178800","5","167945"
"T112977","2","29832"
"N008911","2","66020"
"T213455","4","171617"
"T135827","3","113899"
"T137107","13","67367"
"T119887","15","65985"
"T124301","3","66373"
"T154545","3","281256"
"N017881","7","71152"
"T147415","4","89773"
"T147414","4","170480"
"T090650","6","10515"
"W036435","26","172041"
"T129033","4","22654"
"T082477","5","122660"
"T121340","2","74138"
"W020113","6","93026"
"T142643","2","46072"
"T050903","13","67330"
"T078581","6","171165"
"T083072","2","66814"
"T077252","3","16465"
"N040148","4","9486"
"T147414","8","264282"
"T147859","4","72719"
"P003137","7","118708"
"W020115","2","116776"
"T011198","4","5641"
"T070866","2","16660"
"T107697","2","22003"
"T155206","2","171460"
"T087829","2","21632"
"T188569","6","93987"
"P000142","7","170287"
"T147414","6","264939"
"T140011","6","52654"
"T116496","6","69342"
"T111234","3","45988"
"N026744","2","66530"
"N067936","3","133006"
"T095974","3","82949"
"N003152","7","116910"
"T148518","14","71583"
"T146110","3","65797"
"T134594","5","193686"
"T113413","29","689830"
"T147035","6","1060375"
"N012984","7","65602"
"T175667","4","278912"
"T154641","3","67066"
"T072791","7","118241"
"T092655","3","66261"
"T094829","5","29274"
"T084211","6","90557"
"T138361","6","122223"
"T078370","6","88167"
"T053749","2","29774"
"T077914","4","79445"
"T117615","6","102888"
"T118843","3","87389"
"T048431","6","82072"
"T078372","4","86117"
"T138966","5","169283"
"T138428","3","262583"
"T151984","6","118628"
"T129138","6","67435"
"T002896","5","118050"
"T037700","46","125815"
"T062060","4","87057"
"T069011","7","292812"
"T092935","2","17493"
"T113288","6","129362"
"T146102","10","66411"
"T133188","4","65616"
"T035796","7","1048592"
"T092652","5","66021"
"T088607","3","43484"
"T146056","5","87824"
"T151984","5","70073"
"T062671","10","681357"
"T138966","8","169766"
"T175667","9","279414"
"T110954","3","76671"
"T055565","4","342655"
"W031229","2","42009"
"T080865","2","86984"
"T122584","4","196716"
"N033437","4","205990"
"T078961","15","157105"
"T014711","4","16566"
"T080489","3","179456"
"T163485","3","116848"
"T082475","8","179239"
"T089160","6","67832"
