"metadata_ESTCID","Freq","TotalLength"
"T124301","13","66312"
"T168076","7","22417"
"T093272","5","69244"
"T089927","12","43167"
"N020356","2","4146"
"T063894","3","17152"
"T152908","7","117909"
"P006290","14","203300"
"T073695","3","10501"
"N019013","17","66219"
"T033670","3","90690"
"T107769","4","67764"
"N024604","4","7394"
"N022057","2","22869"
"T115096","2","176507"
"T182342","2","16424"
"T041732","2","43345"
"P002031","9","370099"
"T119092","10","86986"
"T137253","3","32497"
"T096550","20","96130"
"N022025","8","84615"
"T227472","3","46232"
"T215073","2","86122"
"T175930","6","90415"
"N034123","11","29813"
"P000142","6","171929"
"T090453","4","354666"
"T038775","3","16471"
"T131614","4","21922"
"N003703","4","98739"
"T180973","6","88042"
"T177669","15","42795"
"T127189","2","16226"
"N012149","3","8612"
"N011171","24","66929"
"T084639","32","42736"
"T010189","2","18822"
"N011171","21","69744"
"T106386","3","17757"
"T177414","3","89051"
"T117339","4","44506"
"T092286","5","47529"
"T145647","19","186007"
"T046575","5","65856"
"T090071","2","17376"
"T073276","2","67125"
"T051788","3","12405"
"T037059","2","22126"
"T137131","7","42039"
"T146092","10","72039"
"T162675","2","66778"
"N071657","3","24573"
"T130689","2","18611"
"T142020","6","22417"
"T099975","9","120678"
"N012500","2","17046"
"T147415","4","262686"
"T185989","12","65832"
"T054154","2","5377"
"T063450","9","86608"
"T138954","4","73943"
"N019196","2","44794"
"T028333","2","22467"
"T069569","32","42695"
"T063346","6","42427"
"N010148","20","118037"
"N005403","13","66513"
"T179607","2","17835"
"T069213","11","118252"
"N009008","20","92914"
"N027890","5","117185"
"T130682","4","124013"
"W020679","8","29338"
"N003668","7","68987"
"T088534","3","68404"
"T195743","3","11298"
"T120608","4","17006"
"T182182","7","29707"
"T011111","5","42678"
"T221644","6","85918"
"T088372","4","70546"
"T148054","16","65928"
"T138966","8","168970"
"T132745","4","96504"
"T141022","6","66422"
"T106560","11","1070562"
"T036567","29","95393"
"T094245","15","279118"
"T097700","3","7872"
"T061250","6","43743"
"T061250","5","46528"
"T147766","2","21473"
"T139263","27","1054184"
"T130419","10","74091"
"N029565","22","265308"
"T148536","5","66507"
"T095856","7","42862"
"N003668","16","67596"
"T085238","6","10553"
"T078371","2","87780"
"T078360","6","170977"
"T147219","2","26575"
"T175667","33","278945"
"T101742","9","474589"
"T097571","9","67281"
"T107340","3","168003"
"T134278","2","66985"
"T146094","5","86885"
"T072764","4","168199"
"T080890","19","168496"
"N017775","4","263651"
"T079287","3","387405"
"T113545","3","42691"
"T102936","21","66309"
"N021925","43","66823"
"T116646","5","16841"
"T122510","5","93864"
"T126607","21","678338"
"N035909","5","117942"
"T103540","4","73757"
"T094136","9","102738"
"T145932","4","68223"
"T133187","10","29681"
"T125488","10","127123"
"T082472","14","122840"
"T107384","12","151216"
"T101902","11","88301"
"T116369","16","126937"
"T098093","7","86853"
"T131972","12","119977"
"T088889","4","42963"
"T211383","13","88511"
"T092688","4","65973"
"N022052","19","122193"
"T138915","16","87441"
"T045627","4","26969"
"T097701","3","7853"
"T048833","5","349905"
"T136148","5","371164"
"T122632","7","121798"
"T076205","24","66333"
"T082463","2","43617"
"T063094","11","123883"
"T119696","6","65898"
"T052793","5","64093"
"T129337","20","86300"
"T146879","7","66492"
"T058975","22","117003"
"T130934","5","42312"
"T113394","5","473630"
"T101902","16","85736"
"T132842","10","694653"
"T082618","7","46118"
"T089489","16","43492"
"T051484","5","72449"
"N021954","5","68927"
"T130811","4","82780"
"T105584","3","56442"
"T140524","13","120480"
"T004514","4","65840"
"T064481","15","273133"
"N004056","3","16577"
"T129036","7","42484"
"T110491","12","67327"
"T113575","12","65931"
"N017802","7","71721"
"T142268","7","127685"
"T083878","5","85666"
"T093947","25","127532"
"T091603","3","42998"
"T145504","3","492418"
"T076068","5","65991"
"T071860","3","103664"
"N008369","8","29875"
"T135501","6","30210"
"T043043","2","69544"
"T074577","2","68169"
"T138965","9","262264"
"T121386","6","128176"
"T055322","6","127852"
"T137899","7","67912"
"T145011","10","67991"
"T167536","21","342475"
"T141264","4","94627"
"T089048","2","86930"
"T109933","9","29254"
"T132084","7","66741"
"N027736","2","90631"
"T135596","8","124154"
"N007471","4","89760"
"T111545","19","66470"
"T138612","5","16676"
"T147751","4","19090"
"T135893","24","692341"
"T160065","5","133175"
"T111489","15","486849"
"T097133","3","66354"
"T178997","4","118072"
"T100351","19","66146"
"N027602","5","68125"
"T147176","10","415488"
"T121677","16","120009"
"T148702","5","122664"
"T080888","14","86017"
"T078361","5","268474"
"T121677","13","90444"
"T081015","4","102324"
"T138966","6","265592"
"T098191","7","86404"
"T089930","4","42428"
"T132187","6","90403"
"T100773","4","125535"
"T184255","4","29711"
"T115342","12","7428"
"N000008","3","94197"
"T120859","13","123940"
"N033291","10","121355"
"T090741","3","29617"
"T167650","18","175957"
"T112616","8","87563"
"T121172","7","119221"
"T139262","19","794025"
"T055304","9","107351"
"T071462","2","66651"
"N000970","4","47019"
"T095864","5","63923"
"T117065","15","127420"
"T121703","8","262909"
"T084077","3","68188"
"T138488","3","116841"
"T071141","6","117899"
"N010149","3","66047"
"T106867","8","92964"
"T136378","7","172438"
"T148773","7","22495"
"N002106","24","66167"
"T163662","5","42758"
"T057309","5","65664"
"T122416","8","54065"
"T066762","7","42120"
"T138965","4","263256"
"T143317","6","117961"
"N017760","9","68483"
"T114555","4","185875"
"T108586","7","42789"
"T127124","5","31051"
"T138613","6","17731"
"T014806","4","29310"
"T139625","8","91936"
"T079691","2","119140"
"T110480","7","73645"
"T102094","2","10871"
"T106800","3","85952"
"T187129","7","117499"
"T072017","3","86054"
"T111677","5","65793"
"T011442","4","68530"
"N017553","4","71033"
"T125488","16","116637"
"T133108","3","127686"
"T082190","7","332867"
"T146091","5","71052"
"N019853","7","70857"
"T114189","6","66238"
"T064482","11","167959"
"T114315","6","21444"
"T110954","7","88206"
"T219377","20","1060873"
"T043939","9","22445"
"T099054","3","43015"
"T139581","8","133551"
"N048133","7","98406"
"T119085","8","85681"
"T135691","14","347373"
"T114125","4","85662"
"T052793","2","65965"
"T136380","7","77995"
"T121707","5","121138"
"T110762","2","66506"
"T105956","11","65670"
"N007542","16","181120"
"T154466","5","262421"
"T113545","6","44065"
"T108068","11","85811"
"T136755","2","126156"
"T071736","11","308294"
"T039159","3","68241"
"T114125","5","72251"
"T120079","4","65822"
"T136921","4","59538"
"N000550","5","41987"
"T146089","6","72039"
"T095120","12","477304"
"T218150","3","135571"
"T055309","5","117230"
"T099014","5","65617"
"T117027","7","262920"
"T133334","14","797961"
"T048432","3","86666"
"T145979","4","73027"
"T107219","6","72998"
"T146872","2","86336"
"T117946","7","45307"
"T146027","4","116838"
"T138430","16","534141"
"T089922","15","42779"
"T062671","5","693907"
"T067024","10","171828"
"T072764","7","167944"
"T066146","6","170250"
"T121677","8","98141"
"T094798","3","86361"
"N018583","3","23982"
"T121199","7","29540"
"T117942","4","42461"
"T125495","14","116685"
"T117825","8","87228"
"T114555","4","268006"
"T113957","3","263054"
"T135892","22","692180"
"N004071","3","58931"
"T063307","13","69183"
"N015718","21","86414"
"T133607","17","263299"
"T110174","3","29239"
"T116479","7","68166"
"T066823","13","52517"
"T082619","8","42183"
"T105142","8","93926"
"T082909","6","91272"
"T070854","7","121287"
"T110866","3","66678"
"T138998","7","176410"
"T145978","7","140621"
"T125496","12","116579"
"T115225","4","140706"
"N021953","10","71066"
"T146088","12","72039"
"T175667","14","269669"
"T105262","3","65604"
"T065396","7","117625"
"T110315","17","29711"
"T167561","12","194340"
"T167533","5","169336"
