"metadata_ESTCID","Freq","TotalLength"
"N028783","8","65896"
"T113833","4","75040"
"T138198","4","116713"
"T039853","40","745537"
"T036369","20","117283"
"T145493","7","283735"
"N033055","18","148556"
"T063911","13","120096"
"T106837","6","67622"
"T144513","12","96186"
"T226210","3","265045"
"T097941","7","88872"
"T150273","28","109204"
"T144731","9","86133"
"T037701","20","73349"
"T068988","29","489227"
"T082473","8","96885"
"T085429","9","66972"
"T134590","12","193717"
"T161133","16","392030"
"N007869","7","681603"
"T187076","10","168758"
"T129843","19","278799"
"T154641","9","66755"
"T201254","5","69739"
"T130743","22","116992"
"T121529","12","131368"
"T048431","7","66152"
"T063924","6","86336"
"T114188","10","117647"
"T134279","8","74025"
"T083973","17","42051"
"T132611","4","22616"
"T078971","8","118656"
"T120723","8","30594"
"T137897","5","67924"
"T114484","3","275424"
"T146872","20","66530"
"T064481","28","262285"
"T101742","11","477857"
"T110011","22","1069234"
"N027602","9","45139"
"T129753","8","44805"
"T114880","28","263342"
"T048430","10","86441"
"T113765","5","67136"
"T117626","3","121584"
"T083847","11","65921"
"T093598","5","42774"
"T144147","12","172708"
"T097895","35","1081264"
"T147766","10","21503"
"T078927","28","266586"
"T144799","6","43761"
"N008499","18","117287"
"T085253","7","29231"
"T094802","21","116950"
"T082481","12","171755"
"T113417","3","121630"
"T135996","4","43859"
"N035792","10","43955"
"T117050","5","104322"
"T113903","9","122599"
"T146576","17","85878"
"T077044","17","85700"
"T063950","6","65780"
"T056430","14","103209"
"T121530","11","72741"
"T149775","9","486912"
"N010379","6","69210"
"T092856","4","66897"
"T088188","5","58328"
"T087008","13","66690"
"T144124","14","121943"
"T072961","4","88773"
"T121089","25","67742"
"T076207","18","66255"
"T138369","10","119623"
"T082476","8","146344"
"T077044","4","65655"
"T088108","27","466151"
"T110656","7","77353"
"T056039","6","481572"
"N027048","18","359685"
"T098604","16","168826"
"T111487","12","176239"
"T087891","10","177995"
"T078356","20","234502"
"T138966","8","264136"
"N015693","14","716054"
"T136003","10","43543"
"T088108","8","466206"
"T146105","5","67494"
"N008884","8","122000"
"T097998","11","67190"
"T035796","15","1048868"
"T117354","5","364642"
"T066307","6","71745"
"T139262","31","1048750"
"T125191","9","89802"
"T082475","6","172534"
"T136631","7","70419"
"T091569","9","124652"
"T083705","10","42148"
"N045700","10","120539"
"N017729","9","168275"
"T078365","11","308844"
"T055321","7","116835"
"T082469","11","168551"
"T069012","6","396735"
"T115796","3","354949"
"T068982","43","344803"
"T121662","10","88021"
"T107793","16","42047"
"T154461","6","66936"
"T110273","10","120661"
"T130223","9","43002"
"T006287","18","67730"
"N015692","8","488585"
"T116390","5","116828"
"T125367","25","117650"
"T124073","16","86841"
"T132301","3","66990"
"T122326","5","171777"
"N008884","16","184877"
"T099652","11","66244"
"T109302","6","116620"
"T081841","12","285380"
"T133607","13","304486"
"T138155","46","512971"
"T186127","10","129200"
"T080489","8","178364"
"T120079","4","65812"
"T180214","4","42733"
"T148544","9","124952"
"T079691","4","118052"
"T187076","8","151821"
"N008499","11","117974"
"T036310","13","88144"
"T048432","6","66057"
"T129153","13","89805"
"T113577","8","116964"
"T066952","18","70035"
"N007471","7","96385"
"T135878","12","189926"
"T145011","7","68381"
