"metadata_ESTCID","Freq","TotalLength"
"T097889","2","87394"
"W037499","2","16537"
"T225836","2","265863"
"T144098","2","385248"
"T145603","2","42299"
"T129635","2","66692"
"T074340","2","59484"
"T100618","2","16488"
"T094800","2","117744"
"T111155","2","1865"
"T089453","2","10729"
"T187959","2","17316"
"N018348","2","474543"
"T060457","2","87077"
"T165113","2","1935"
"T054943","4","12714"
"T129754","6","72515"
"T139968","2","43413"
"T060853","2","67631"
"N017919","2","90660"
"T164469","2","66101"
"N029136","2","91335"
"N031140","2","54333"
"T089009","2","271134"
"T060068","2","66293"
"T139262","2","1049202"
"T174314","4","480201"
"W020469","2","85977"
"N001556","2","117666"
"N030249","2","67421"
"T117050","4","122281"
"T144686","2","21527"
"T116039","2","47535"
"T112946","2","1049435"
"T124606","2","93191"
"T099953","2","168515"
"N031583","2","680822"
"T018767","2","4189"
"N013425","4","73879"
"T138967","2","168578"
"N066234","4","90528"
"T105264","2","72652"
"T071061","2","170961"
"T164048","2","67736"
"T091277","2","12394"
"T076269","2","33357"
"T102525","2","44249"
"T165214","2","43879"
"T105289","2","65607"
"W031209","2","289538"
"T130901","2","50478"
"T121703","2","168569"
"T120868","2","30370"
"T122759","2","88386"
"W020465","2","109624"
"T077030","2","118795"
"N022310","20","170557"
"T155590","2","53752"
"T124249","8","1067853"
"T082389","4","78044"
"T165661","2","118647"
"T052751","2","52592"
"T050373","2","9660"
"N031139","2","87622"
"T106651","2","299798"
"T112665","4","727273"
"N019558","2","18288"
"N017081","2","87352"
"T074057","2","7411"
"T200932","2","267708"
"T194929","2","284525"
"T089841","2","118913"
"T213333","2","277372"
"T113299","4","44746"
"T134245","2","41471"
"T212959","2","271543"
"T028598","2","4243"
"T144825","2","29255"
"T213335","2","274192"
"T133135","2","273146"
"N015723","2","173328"
"T052807","2","5542"
"N019479","2","42426"
"P003187","2","67844"
"T121489","6","168541"
"T133138","4","277323"
"P006064","16","266542"
"P001858","2","66255"
"T052756","2","86381"
"W001586","2","43100"
"T212968","2","267790"
"T125102","2","17375"
"T004948","2","67763"
"N010273","2","1049048"
"T135111","2","67821"
"N011980","8","169336"
"T073925","6","267849"
"T112171","2","4136"
"T122114","8","65772"
"T184465","4","2685"
"T111655","4","44750"
"T032740","2","42264"
"T114490","2","5448"
"T108672","6","1115079"
"N023163","4","116677"
"T147636","2","89781"
"T099785","6","42604"
"T093220","2","14164"
"T001947","2","66047"
"N032719","2","87345"
"N001452","2","4495"
"T098550","2","67818"
"T133822","2","118965"
"T088342","2","66116"
"T089214","2","286011"
"T145544","2","133370"
"T054940","2","11796"
"T127334","4","116574"
"T052806","2","86163"
"T144916","2","88761"
"T001944","2","118957"
"N007985","2","119741"
"T166007","2","30335"
"T001064","2","29443"
"T054514","2","11813"
"T108917","2","67259"
"N024810","6","5507"
"T190777","2","30036"
"T133399","2","49376"
"T101103","2","17994"
"T087980","2","5467"
"T145543","2","118659"
"N011884","2","22261"
"P002772","8","169266"
"T115196","2","76067"
"T072003","2","3737"
"T111087","8","68835"
"T092916","2","42864"
"T087892","2","70649"
"W030579","4","16757"
"T138255","2","5397"
"T054942","2","13494"
"T013269","2","73923"
"T121519","2","11451"
"T142205","2","67247"
"T106652","4","792970"
"T107267","2","45251"
"T108500","6","672072"
"T171024","2","4202"
"N007268","2","47570"
"T093738","2","29211"
"N026397","2","65837"
"W037682","2","21052"
"N013730","2","122151"
"W014091","2","473757"
"N014735","2","2379"
"T147122","2","351427"
"T081544","4","38610"
"T032741","2","29191"
"T148933","6","672069"
"T122113","4","69045"
"N017917","2","89236"
"T097779","6","279476"
"T064291","2","26358"
"T076863","2","7502"
"T019436","2","47687"
"T114806","2","119384"
"N001863","2","7434"
"T073925","4","175396"
"T112864","8","331946"
"T073211","4","26008"
"N002713","2","52202"
"T093757","4","55245"
"N013031","6","10563"
"T176107","6","168112"
"T191963","2","29219"
"N007641","2","33432"
"T116247","2","120753"
"N013863","4","16456"
"T120105","2","1943"
"T112654","4","729350"
"T094667","10","42731"
"N014335","2","4898"
"T039340","2","7915"
"N021636","2","4879"
"T106896","2","11108"
"T114806","4","116631"
"T176104","6","167956"
"T144514","2","11205"
"T106868","2","70080"
"T137458","2","1049516"
"N013806","2","91299"
"T011092","4","42378"
"N006771","2","4240"
"W002809","2","17040"
"T051675","4","42074"
"T112654","4","1052225"
"N010364","2","1048774"
"T053522","6","189738"
"N015187","6","16848"
"T093926","2","72386"
"T073926","2","120485"
"T142895","4","10584"
"T114300","2","116749"
"T169944","2","10698"
"T109442","2","12416"
"T121697","2","66616"
"T055391","2","42356"
"N010104","2","65583"
"T055385","2","66308"
"T131162","2","86253"
"N017023","2","67290"
"N011440","2","42998"
"T101133","2","67798"
"T001941","2","86321"
"T106174","2","1573"
"N012969","2","17626"
"T035258","4","17529"
"T116963","2","43756"
"T123937","2","10549"
"N017082","2","118597"
"T125242","6","46472"
"T121419","2","65971"
"T144465","2","89345"
"T187959","8","22587"
"N026370","2","42734"
"T087412","2","174214"
"N016183","2","70405"
"T001943","2","118937"
"T040898","2","4136"
"N021298","2","42096"
"T027040","2","4176"
"T055389","2","42097"
"T188377","2","17998"
"T120358","2","30004"
"N025872","2","288475"
"N061342","2","29443"
"T192038","4","24037"
"T052742","2","84462"
"N017918","2","121784"
"T117402","6","17020"
"T040892","2","66738"
"T009002","4","2746"
"N032728","2","118644"
"T119506","2","89242"
"T064118","2","19105"
"T093372","2","265863"
"T127429","2","393951"
"T071353","2","13283"
"T194580","2","68699"
"T132227","2","88288"
"N003198","6","44682"
"T077098","2","20106"
"T125790","2","66904"
"T028305","6","10967"
"T100769","2","18934"
"T145926","2","42326"
"T055388","2","42112"
"T052805","2","1569"
"T175139","2","67740"
"T055386","2","66167"
"T134075","2","1884"
"T089007","2","272472"
"T039427","2","67196"
"T115821","2","21767"
"T179256","2","18412"
"T063076","2","67806"
"T059607","2","102907"
"N025807","2","23887"
"T130131","2","89242"
"T150335","4","715"
"T076064","2","25332"
"T118878","2","44207"
"T021449","2","84714"
"N002590","2","118663"
"T121657","2","25308"
"T001946","2","67247"
"N014249","2","17226"
"T001945","2","87321"
"T061257","2","118815"
"T013273","2","66665"
"T092108","2","25332"
"T117095","4","7967"
"P002772","6","170415"
"T001942","2","67259"
"T054288","2","17070"
"T125820","2","25308"
"T113914","2","89759"
"N002589","2","118913"
"T117874","2","1933"
"N022403","2","89032"
"T133821","2","118937"
"T006508","2","1137"
"T107876","2","12568"
"T126112","2","10825"
"T089845","2","173364"
