"metadata_ESTCID","Freq","TotalLength"
"N013085","5","31693"
"T008466","11","17450"
"W029685","130","342569"
"T107099","64","67619"
"N004732","15","10685"
"T020460","15","4189"
"T008465","17","19114"
"T144095","161","262387"
"N010158","13","8035"
"T147415","24","168297"
"T125368","10","34446"
"T096871","12","16484"
"T195286","14","21748"
"N020106","5","30685"
"P000142","52","170441"
"T110018","12","11160"
"T031642","8","5743"
"T032170","35","29058"
"T060828","71","26263"
"T044604","4","5442"
"W036754","11","7641"
"T014291","14","22658"
"T144855","26","192929"
"T109280","4","1884"
"T032168","46","65600"
"N013227","7","16853"
"T132241","24","38588"
"N014855","28","267710"
"T056418","33","29256"
"T110402","76","95678"
"T175681","3","5434"
"T108637","12","10565"
"T092109","59","169743"
"T087675","11","22812"
"T096152","6","11024"
"N010588","8","29507"
"N012562","25","65944"
"T128124","10","29007"
"N026168","16","29632"
"T147682","32","47488"
"T136478","20","43045"
"T112859","16","30637"
"T068970","9","29503"
"T022274","12","10712"
"N016756","4","10589"
"W020715","13","16458"
"T050176","4","9967"
"T126275","71","201568"
"T001960","5","7468"
"N016626","36","31466"
"T080528","21","87442"
"T098888","94","265102"
"T005827","6","7619"
"N006482","158","94497"
"T147415","88","168634"
"T002119","5","10800"
"T155773","17","87591"
"T113301","7","8413"
"T175281","64","88609"
"T102460","17","42106"
"T139917","3","7584"
"T185105","13","6478"
"T082419","32","21483"
"N023677","9","10549"
"T147415","91","171032"
"T049915","12","10875"
"N000143","19","68819"
"W011764","8","17476"
"N019584","5","16476"
"N014100","5","11039"
"T134255","10","39653"
"T011449","3","3308"
"W020660","4","12356"
"T206505","17","24696"
"T141226","7","7345"
"W028808","6","7549"
"T108180","25","34858"
"N001491","10","16453"
"W028865","62","171512"
"T134087","19","7529"
"T128356","5","30266"
"T186334","13","7398"
"T165249","6","43031"
"T153298","55","265685"
"T149360","14","89309"
"T037902","17","10549"
"T043946","8","16632"
"T139524","15","117219"
"T091664","88","172624"
"T149975","9","10525"
"T163693","15","16512"
"T099595","7","7602"
"T108456","21","69548"
"T057420","14","45236"
"T052227","5","17118"
"T141134","55","133340"
"N015035","43","58522"
"T009253","6","4160"
"W002939","9","16532"
"T046334","12","5415"
"T049723","33","24289"
"T108726","22","117104"
"N005626","20","31076"
"T083546","20","88280"
"P002719","54","266401"
"T053040","23","18763"
"T104398","48","25912"
"T021365","17","74035"
"N016531","21","25973"
"N013104","13","31635"
"T012697","89","105413"
"T121877","30","30009"
"T132571","12","10513"
"T110397","11","16536"
"T083628","10","16458"
"T133960","97","286694"
"T170671","8","44149"
"T146448","140","63383"
"T149052","6","30198"
"T178276","14","22577"
"P002927","34","116628"
"N000660","43","65856"
"T117572","6","23574"
"N012635","9","14707"
"T072193","37","88981"
"T145739","38","116591"
"T179940","4","10549"
"T146147","37","88252"
"T147414","52","171439"
"T138431","9","43806"
"T064544","13","10549"
"N000174","19","42063"
"T065840","16","4176"
"T147520","17","88436"
"W037599","22","36522"
"T084409","18","42278"
"T221183","43","269998"
"T130891","12","66134"
"T049640","14","21463"
"T137422","23","91835"
"T052083","22","29187"
"T144725","50","184953"
"T076534","27","83748"
"T147415","41","175131"
"T099202","137","118482"
"T082477","50","124024"
"T060748","219","183097"
"T154544","109","264856"
"T107329","4","1060"
"T100156","9","16464"
"T006506","14","16787"
"T118649","11","67776"
"N006481","171","90300"
"T117623","12","73851"
"N000248","3","6799"
"T090488","14","43364"
"T063963","7","4274"
"T130837","39","66176"
"N024323","5","38081"
"N006829","19","16448"
"N017013","17","30779"
"T143333","64","137014"
"T038521","26","21712"
"W028902","8","17221"
"T087676","16","22812"
"T135218","3","12275"
"T117548","28","71944"
"N002768","32","30187"
"T022050","19","27448"
"T089515","9","2690"
"T041814","4","16527"
"T102385","16","29219"
"T083356","14","17174"
