"metadata_ESTCID","Freq","TotalLength"
"T114739","130","93227"
"T119641","6","35011"
"T041824","13","21053"
"T117325","20","86799"
"W028856","10","33804"
"T083993","4","65865"
"T177173","10","29147"
"W020077","19","18944"
"T108194","31","119507"
"T163959","6","42009"
"T012435","10","29155"
"T135609","24","40198"
"T145214","3","7321"
"T168640","15","29177"
"N003764","20","16517"
"T111010","26","72898"
"T041195","5","17482"
"T085861","15","22282"
"T152072","20","42063"
"T005836","8","19294"
"T048839","4","6803"
"T192746","12","20802"
"T108925","17","32946"
"T080683","9","30413"
"N027910","6","10853"
"T050262","12","17432"
"T181137","9","88403"
"T091664","92","186082"
"T107666","28","48551"
"T160848","67","508236"
"T073565","11","42097"
"N001413","11","21562"
"T090126","5","42738"
"N003927","52","25619"
"N027238","18","22356"
"T165117","10","5423"
"T100080","68","118276"
"T012691","39","46236"
"T144289","15","33645"
"T130681","29","117209"
"T075205","29","72539"
"T104917","13","16386"
"T097091","9","10740"
"T109040","25","66074"
"T087677","5","16927"
"T101729","6","23375"
"T137133","17","42929"
"T036464","4","27125"
"T155206","34","171264"
"T083965","59","117441"
"T040136","12","29912"
"T050233","7","21785"
"T145496","81","178021"
"T052350","12","17996"
"T146575","132","384460"
"P005955","3","17135"
"T208151","17","130765"
"T022257","22","29280"
"T183375","6","2681"
"T075874","7","7402"
"T018291","18","122852"
"T101297","38","67725"
"T121883","55","67050"
"T107636","79","306262"
"T102818","6","10525"
"T034796","11","11205"
"T064468","4","4160"
"T001099","10","65690"
"T137106","10","18872"
"T096668","82","168330"
"T095755","45","22852"
"T043881","11","8064"
"T107029","92","67055"
"T121797","26","87678"
"T144725","24","124778"
"T122465","13","4152"
"T022258","15","42047"
"T077327","12","5798"
"T073041","5","7680"
"T148888","89","135795"
"N018488","3","16467"
"P002031","42","511723"
"T103680","24","17091"
"T082477","42","179059"
"T117866","5","2784"
"T091600","29","47330"
"T131468","20","42806"
"T145739","28","116621"
"T003289","11","21879"
"T046032","5","7680"
"T011016","80","98131"
"N064645","22","23135"
"T119092","13","88647"
"T029264","14","29827"
"N010776","8","7321"
"T011300","13","8634"
"T132173","4","118445"
"T050963","29","20914"
"N027730","4","10062"
"T148096","90","124473"
"T092882","5","16632"
"T078617","23","34647"
"N010960","25","46217"
"N016820","10","27012"
