"metadata_ESTCID","Freq","TotalLength"
"T038511","31","42166"
"T186889","29","85821"
"T107340","22","127191"
"T200747","18","116695"
"T146951","12","87010"
"N020327","9","17089"
"T138428","44","262484"
"T056090","8","88626"
"T109334","5","43438"
"T119363","26","117701"
"N022040","12","65699"
"T001309","14","87651"
"T098191","34","117295"
"T146872","10","86459"
"N015693","32","530092"
"T078977","26","102426"
"T135919","34","88925"
"T140787","47","262420"
"T121677","30","98342"
"T133041","31","82017"
"N029529","27","128736"
"T106230","35","119807"
"T127398","8","47652"
"T119122","3","66172"
"T111233","13","22916"
"T071137","14","87337"
"N020132","22","197852"
"T099355","12","14705"
"T061467","9","30253"
"T144044","35","266480"
"T121786","30","118312"
"T105262","22","85685"
"N011591","19","117156"
"T138169","11","66898"
"T091573","14","117599"
"T195329","12","68488"
"T135771","25","87477"
"T096524","34","43056"
"T122951","10","98177"
"T110198","13","74086"
"T117715","34","85690"
"T177160","43","88540"
"T045211","39","170811"
"T114399","10","29275"
"T102206","26","84919"
"N025860","22","67587"
"T111519","8","82145"
"T061240","12","90529"
"T059647","6","39939"
"T098245","53","129523"
"T056802","3","16468"
"T011210","34","168943"
"P002572","34","266565"
"T118939","10","92944"
"P002572","31","266725"
"T064159","3","30889"
"T039097","7","26840"
"N020708","4","7818"
"W028803","3","2817"
"N004159","15","66947"
"T123221","35","87170"
"T110983","15","76154"
"N046465","9","31618"
"T065010","10","16497"
"T100297","41","89920"
"T129173","19","43142"
"P002028","75","511753"
"T130681","61","117056"
"T143709","6","59469"
"T089450","17","127736"
"T008466","11","17450"
"W029685","123","342569"
"T078993","4","29707"
"T107099","19","67619"
"T020460","14","4189"
"T008465","16","19114"
"T000578","6","16444"
"T144095","155","262387"
"T147415","23","168297"
"T125368","11","34446"
"N004117","10","21399"
"T096871","12","16484"
"T072788","15","31397"
"T113444","20","171003"
"P000142","40","170441"
"T144962","8","30645"
"T110018","5","11160"
"T113022","13","30120"
"T031642","8","5743"
"T032170","35","29058"
"T014291","13","22658"
"T144855","26","192929"
"T032168","40","65600"
"T132241","21","38588"
"N014855","31","267710"
"T145593","17","71384"
"T110402","64","95678"
"T018177","13","10556"
"T092109","56","169743"
"T087675","11","22812"
"T128715","53","70142"
"N012562","23","65944"
"N026168","13","29632"
"T147682","47","47488"
"T053786","42","7582"
"T136478","8","43045"
"N013039","11","42448"
"T022274","11","10712"
"T032730","19","46091"
"W020715","13","16458"
"T115547","4","5657"
"T050176","4","9967"
"N022146","10","27024"
"T084464","5","4209"
"N015871","9","34293"
"T110883","26","67417"
"T101795","4","43054"
"N016626","31","31466"
"N015090","18","19124"
"T005827","3","7619"
"N006482","115","94497"
"N014855","29","268866"
"T204108","3","7309"
"T139917","3","7584"
"T185105","6","6478"
"T082419","16","21483"
"T190471","6","20692"
"N023677","8","10549"
"T180973","33","89056"
"N000143","13","68819"
"W011764","6","17476"
"T145739","86","168883"
"T038374","8","10740"
"T206505","17","24696"
"N022034","13","36978"
"T146840","7","22214"
"T128356","5","30266"
"T186334","12","7398"
"T165249","5","43031"
"T149360","20","89309"
"T145740","83","276777"
"T091664","94","172624"
"T149975","7","10525"
"T108456","24","69548"
"T057420","25","45236"
"T121883","40","71375"
"T141134","51","133340"
"T109519","26","30692"
"T133958","60","265247"
"N017987","20","173190"
"W002939","9","16532"
"T046334","11","5415"
"T108726","19","117104"
"T083546","19","88280"
"T045612","8","67297"
"N026802","3","4136"
"P002719","50","266401"
"T056244","5","16519"
"T104398","49","25912"
"T021365","17","74035"
"T012697","84","105413"
"T121877","24","30009"
"T110397","12","16536"
"T133960","97","286694"
"T146448","139","63383"
"T119670","30","42026"
"T178276","11","22577"
"P002927","20","116628"
"N000660","39","65856"
"N012635","9","14707"
"T179940","3","10549"
"T146147","60","88252"
"T147414","51","171439"
"T138431","7","43806"
"T110410","27","30692"
"T105642","16","71140"
"N000174","15","42063"
"T037970","13","16448"
"T147520","14","88436"
"W037599","4","36522"
"T221183","42","269998"
"T049640","14","21463"
"T137422","21","91835"
"T052083","12","29187"
